tweet_clean,Tweet,sentiment,sentiment_scores,neg,neu,pos,compound
"['th', 'ramadan', 'wanna', 'share', 'shortest', 'powerful', 'dua', 'allahuma', 'inni', 'alukal-afiyah']",th ramadan wanna share shortest powerful dua allahuma inni alukal-afiyah,positive,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.6124}",0.0,0.615,0.385,0.6124
"['thank', 'abandoning', 'us', 'provided', 'ramadan', 'iftar', 'meals', 'families', 'northern', 'gaza', 'still', 'continuing', 'provide', 'iftar', 'meals', 'rely', 'support', 'keep', 'making', 'difference']",thank abandoning us provided ramadan iftar meals families northern gaza still continuing provide iftar meals rely support keep making difference,positive,"{'neg': 0.105, 'neu': 0.685, 'pos': 0.21, 'compound': 0.3818}",0.105,0.685,0.21,0.3818
"['', 'things', 'rama n', '', '', 'thread']",things rama n thread,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['things', 'ramadan', '']",things ramadan,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['think', 'british', 'supermarkets', 'stop', 'promoting', 'ramadan', 'yes']",think british supermarkets stop promoting ramadan yes,positive,"{'neg': 0.193, 'neu': 0.351, 'pos': 0.456, 'compound': 0.4588}",0.193,0.351,0.456,0.4588
"['think', 'cardinal', 'islam', 'way', 'keeps', 'going', 'ramadan', 'penitential', 'tradition', 'pre-dates', 'islam', 'years', 'origins', 'penitential', 'example', 'lord', 'jesus', 'christ', 'son', 'god', 'second', 'person', 'holy', 'trinity']",think cardinal islam way keeps going ramadan penitential tradition pre-dates islam years origins penitential example lord jesus christ son god second person holy trinity,positive,"{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.2732}",0.0,0.916,0.084,0.2732
"['thinking', 'back', 'guy', 'reported', 'police', 'compared', 'ramadan', 'pancake', 'day', 'made', 'holiday', 'genuinely', 'surprised', 'uk', 'police', 'arrest', 'pancake', 'day', 'actually', 'christian', 'holy', 'day', 'marking', 'end', 'shrovetide']",thinking back guy reported police compared ramadan pancake day made holiday genuinely surprised uk police arrest pancake day actually christian holy day marking end shrovetide,positive,"{'neg': 0.083, 'neu': 0.759, 'pos': 0.159, 'compound': 0.296}",0.083,0.759,0.159,0.296
"['third', 'day', 'ramadan', 'continued', 'efforts', 'provide', 'warm', 'nourishing', 'meals', 'fasting', 'time', 'hardship', 'simple', 'meal', 'means', 'everything', 'keep', 'delivering', 'iftar', 'families', 'throughout', 'month', 'let', 'keep', 'feeding', 'gaza', 'together', 'donate', 'share']",third day ramadan continued efforts provide warm nourishing meals fasting time hardship simple meal means everything keep delivering iftar families throughout month let keep feeding gaza together donate share,positive,"{'neg': 0.071, 'neu': 0.802, 'pos': 0.127, 'compound': 0.2023}",0.071,0.802,0.127,0.2023
"['thread', 'muslim', 'communities', 'across', 'world', 'taking', 'part', 'ramadan', 'taraweeh', 'prayer', 'beijing', 'china']",thread muslim communities across world taking part ramadan taraweeh prayer beijing china,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['three', 'ashras', 'ramadan']",three ashras ramadan,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['three', 'hours', 'missed', 'rama n', '', '', '', 'must', 'know']",three hours missed rama n must know,negative,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.296}",0.268,0.732,0.0,-0.296
"['throwback', 'arab', 'muslim', 'travels', 'iran', 'ramadan', 'shocked', 'nearly', 'nobody', 'fasts', 'takes', 'islam', 'seriously']",throwback arab muslim travels iran ramadan shocked nearly nobody fasts takes islam seriously,negative,"{'neg': 0.267, 'neu': 0.733, 'pos': 0.0, 'compound': -0.4588}",0.267,0.733,0.0,-0.4588
"['throwback', 'argument', 'two', 'uk', 'residents', 'woman', 'eating', 'public', 'bus', 'muslim', 'man', 'argues', 'aroma', 'food', 'disrupting', 'ramadan', 'fast']",throwback argument two uk residents woman eating public bus muslim man argues aroma food disrupting ramadan fast,negative,"{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.6249}",0.254,0.746,0.0,-0.6249
"['throwback', 'rama n', 'cat', 'jumped', 'onto', 'imam', 'leading', 'taraw h', 'handled', 'perfectly', '']",throwback rama n cat jumped onto imam leading taraw h handled perfectly,positive,"{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.6369}",0.0,0.724,0.276,0.6369
"['time', 'heal', 'allah', 'sincere', 'dua', 'one', 'night', 'tahajjud', 'one', 'ramadan', 'one', 'umrah', 'etc', 'save', 'years', 'agony', 'comes', 'sincerity', 'intention', 'one', 'good', 'ramadan', 'put', 'whole', 'year', 'ahead']",time heal allah sincere dua one night tahajjud one ramadan one umrah etc save years agony comes sincerity intention one good ramadan put whole year ahead,positive,"{'neg': 0.083, 'neu': 0.655, 'pos': 0.262, 'compound': 0.7184}",0.083,0.655,0.262,0.7184
"['tips', 'ramadan', 'already', 'joined']",tips ramadan already joined,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['today', 'exchanged', 'ramadan', 'greetings', 'officials', 'ramadan', 'gathering', 'attended', 'lecture', 'titled', 'upcoming', 'breakthroughs', 'human', 'health', 'presented', 'edward', 'schulak', 'founder', 'edenroc', 'biosciences', 'ramadan', 'month', 'generosity', 'giving', 'dedication']",today exchanged ramadan greetings officials ramadan gathering attended lecture titled upcoming breakthroughs human health presented edward schulak founder edenroc biosciences ramadan month generosity giving dedication,positive,"{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.8176}",0.0,0.721,0.279,0.8176
"['today', 'first', 'friday', 'ramadan', 'may', 'allah', 'accept', 'acts', 'worship', 'may', 'grant', 'best', 'praying']",today first friday ramadan may allah accept acts worship may grant best praying,positive,"{'neg': 0.0, 'neu': 0.364, 'pos': 0.636, 'compound': 0.9186}",0.0,0.364,0.636,0.9186
"['today', 'last', 'game', 'get', 'mo', 'salah', 'ramadan', 'ver']",today last game get mo salah ramadan ver,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['today', 'tefsir', 'importance', 'nafila', 'voluntary', 'prayers', 'ramadan', 'nights', '']",today tefsir importance nafila voluntary prayers ramadan nights,positive,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}",0.0,0.737,0.263,0.3612
"['tomorrow', 'ramadan']",tomorrow ramadan,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['', 'top', 'football', 'match', 'uk', 'today', 'allowed', 'players', 'take', 'break', 'currently', 'ramadan', 'seriously', 'real']",top football match uk today allowed players take break currently ramadan seriously real,positive,"{'neg': 0.117, 'neu': 0.759, 'pos': 0.124, 'compound': 0.0258}",0.117,0.759,0.124,0.0258
"['touched', 'saying', 'allah', 'love', 'would', 'never', 'let', 'fast', 'days', 'ramadan', 'stand', 'nights', 'gifted', 'wanted', 'forgive']",touched saying allah love would never let fast days ramadan stand nights gifted wanted forgive,positive,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.743}",0.0,0.674,0.326,0.743
"['transport', 'department', 'government', 'sindh', 'going', 'extended', 'timings', 'routes', 'people', 'bus', 'service', 'th', 'ramadan', 'request', 'came', 'public', 'eid', 'shopping', 'extended', 'time', 'starting', 'th', 'ramadan', 'r', 'till', 'r']",transport department government sindh going extended timings routes people bus service th ramadan request came public eid shopping extended time starting th ramadan r till r,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['true', 'muslim', 'explain', 'ramadan s', 'blessings', 'like', '']",true muslim explain ramadan s blessings like,positive,"{'neg': 0.0, 'neu': 0.312, 'pos': 0.688, 'compound': 0.8316}",0.0,0.312,0.688,0.8316
"['try', 'memorize', 'three', 'surahs', 'ramad n', '', 'thread']",try memorize three surahs ramad n thread,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['turkey', 'muslims', 'complain', 'people', 'observe', 'ramadan', 'fast', 'want', 'everyone', 'eat']",turkey muslims complain people observe ramadan fast want everyone eat,negative,"{'neg': 0.212, 'neu': 0.678, 'pos': 0.11, 'compound': -0.296}",0.212,0.678,0.11,-0.296
"['two', 'iranian', 'girls', 'like', 'born', 'brutal', 'islamofascist', 'dictatorship', 'never', 'experienced', 'free', 'iran', 'islamic', 'regime', 'forces', 'wear', 'hijab', 'ignore', 'iranian', 'heritage', 'learn', 'islam', 'instead', 'posting', 'islam', 'ramadan']",two iranian girls like born brutal islamofascist dictatorship never experienced free iran islamic regime forces wear hijab ignore iranian heritage learn islam instead posting islam ramadan,negative,"{'neg': 0.275, 'neu': 0.651, 'pos': 0.074, 'compound': -0.7784}",0.275,0.651,0.074,-0.7784
"['uae', 'use', 'drones', 'ramadan', 'moon', 'sighting', 'world', 'first']",uae use drones ramadan moon sighting world first,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['uk', 'pakistan', 'muslim', 'caught', 'grooming', 'underage', 'girls', 'obscene', 'conversations', 'front', 'back', 'se', 'ts', 'begged', 'forgiveness', 'played', 'ramadan', 'card', 'muhammad', 'arrested', 'front', 'wife', 'please', 'repost', 'raise', 'voice', 'british', 'christian', 'girls']",uk pakistan muslim caught grooming underage girls obscene conversations front back se ts begged forgiveness played ramadan card muhammad arrested front wife please repost raise voice british christian girls,negative,"{'neg': 0.183, 'neu': 0.637, 'pos': 0.18, 'compound': -0.2732}",0.183,0.637,0.18,-0.2732
"['ultimate', 'ramadan', 'dua', 'list', 'save', 'repeat', 'thread']",ultimate ramadan dua list save repeat thread,positive,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.4939}",0.0,0.652,0.348,0.4939
"['umm', 'ma qil', 'ra', 'narrated', 'prophet', 'saw', 'said', 'umrah', 'ramadan', 'equal', 'hajj', 'tirmidhi', 'let s', 'make', 'dua', 'blessed', 'enough', 'kaaba', 'right', 'may', 'duas', 'accepted', 'ameen']",umm ma qil ra narrated prophet saw said umrah ramadan equal hajj tirmidhi let s make dua blessed enough kaaba right may duas accepted ameen,positive,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.7184}",0.0,0.793,0.207,0.7184
"['unless', 'missed', 'seems', 'king', 'prime', 'mister', 'government', 'social', 'media', 'accounts', 'failed', 'mention', 'anything', 'ash', 'wednesday', 'start', 'lent', 'whilst', 'earlier', 'week', 'made', 'multiple', 'references', 'ramadan']",unless missed seems king prime mister government social media accounts failed mention anything ash wednesday start lent whilst earlier week made multiple references ramadan,negative,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.6705}",0.2,0.8,0.0,-0.6705
"['urge', 'christian', 'association', 'nigeria', 'get', 'legal', 'dispute', 'regarding', 'temporary', 'closure', 'schools', 'northern', 'states', 'enable', 'students', 'participate', 'ramadan', 'fasts', 'could', 'unleash', 'tit', 'tat', 'reciprocal', 'actions', 'islamic', 'groups', 'given']",urge christian association nigeria get legal dispute regarding temporary closure schools northern states enable students participate ramadan fasts could unleash tit tat reciprocal actions islamic groups given,negative,"{'neg': 0.092, 'neu': 0.856, 'pos': 0.051, 'compound': -0.296}",0.092,0.856,0.051,-0.296
"['', '', 'urgent', 'many', 'lead', 'believe', 'ceasefire', 'israel', 'longer', 'attack', 'false', 'still', 'bombed', 'even', 'ramadan', 'time', 'world', 'deceived', 'free', 'please', 'allow', 'media']",urgent many lead believe ceasefire israel longer attack false still bombed even ramadan time world deceived free please allow media,positive,"{'neg': 0.205, 'neu': 0.478, 'pos': 0.317, 'compound': 0.3182}",0.205,0.478,0.317,0.3182
"['utrecht', 'netherlands', 'every', 'big', 'city', 'europe', 'looks', 'like', 'entire', 'month', 'ramadan', 'locals', 'cannot', 'question', 'anything', 'forced', 'accept', 'new', 'normal']",utrecht netherlands every big city europe looks like entire month ramadan locals cannot question anything forced accept new normal,positive,"{'neg': 0.0, 'neu': 0.679, 'pos': 0.321, 'compound': 0.7636}",0.0,0.679,0.321,0.7636
"['uyghur', 'muslims', 'suhur', 'toilet', 'avoid', 'chinese', 'officials', 'uyghur', '', 'muslims', 'secretly', 'fast', 'suhur', 'toilet', 'avoid', 'detected', 'chinese', 'offcials', 'testimony', 'former', 'camp', 'detainee', 'zumrat', 'dawut', 'ramadan', 'uyghurgenocide']",uyghur muslims suhur toilet avoid chinese officials uyghur muslims secretly fast suhur toilet avoid detected chinese offcials testimony former camp detainee zumrat dawut ramadan uyghurgenocide,negative,"{'neg': 0.161, 'neu': 0.839, 'pos': 0.0, 'compound': -0.5267}",0.161,0.839,0.0,-0.5267
"['verily', 'actions', 'determined', 'endings', 'flawed', 'beginnings', 'ramadan', 'reminder']",verily actions determined endings flawed beginnings ramadan reminder,negative,"{'neg': 0.27, 'neu': 0.522, 'pos': 0.209, 'compound': -0.1779}",0.27,0.522,0.209,-0.1779
"['vibes', 'ramadan', 'old', 'city', 'jerusalem']",vibes ramadan old city jerusalem,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['video', 'majestic', 'scene', 'pilgrims', 'mataf', 'area', 'first', 'friday', 'ramadan']",video majestic scene pilgrims mataf area first friday ramadan,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['video', 'seyi', 'tinubu', 'arrives', 'sokoto', 'state', 'continue', 'rhye', 'ramadan', 'feeding', 'program', '']",video seyi tinubu arrives sokoto state continue rhye ramadan feeding program,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['video', 'seyi', 'tinubu', 'son', 'president', 'bola', 'tinubu', 'warmly', 'received', 'katsina', 'state', 'evening', 'renewed', 'hope', 'youth', 'engagement', 'rhye', 'ramadan', 'feeding', 'program', '', '']",video seyi tinubu son president bola tinubu warmly received katsina state evening renewed hope youth engagement rhye ramadan feeding program,positive,"{'neg': 0.0, 'neu': 0.664, 'pos': 0.336, 'compound': 0.8225}",0.0,0.664,0.336,0.8225
"['view', 'al-aqsa', 'mosque', 'compound', 'occupied', 'jerusalem', 'fifth', 'day', 'ramadan']",view al-aqsa mosque compound occupied jerusalem fifth day ramadan,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['vs', 'tryna', 'find', 'roots', 'time', 'na', 'merebo', 'ginseng']",vs tryna find roots time na merebo ginseng,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['wait', '', 'ramadan', 'skipping', 'lunch', 'thats', 'easy', 'af']",wait ramadan skipping lunch thats easy af,positive,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}",0.0,0.674,0.326,0.4404
"['wanna', 'change', 'someone s', 'life', 'honor', 'ramadan', 'giveaway', '', 'followers', 'get', 'like', 'rt', 'comment', 'ramadan', 'mubarak', 'must', 'following', 'results', 'hours']",wanna change someone s life honor ramadan giveaway followers get like rt comment ramadan mubarak must following results hours,positive,"{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.6908}",0.0,0.749,0.251,0.6908
"['want', 'beautiful', 'days', 'back', 'missing', 'cute', 'moments', 'missing', 'mute', 'speeches', 'iftar', 'ya', 'allah', 'please', 'bring', 'back', 'ramadan', 'feels', 'emptier', 'without', 'him']",want beautiful days back missing cute moments missing mute speeches iftar ya allah please bring back ramadan feels emptier without him,positive,"{'neg': 0.199, 'neu': 0.458, 'pos': 0.343, 'compound': 0.6597}",0.199,0.458,0.343,0.6597
"['warmest', 'greetings', 'muslims', 'around', 'world', 'observing', 'ramadan', 'time', 'gratitude', 'self-reflection', 'renewal', 'may', 'sacred', 'month', 'bring', 'health', 'peace', 'wisdom', 'communities', 'ramadan', 'mubarak']",warmest greetings muslims around world observing ramadan time gratitude self-reflection renewal may sacred month bring health peace wisdom communities ramadan mubarak,positive,"{'neg': 0.0, 'neu': 0.505, 'pos': 0.495, 'compound': 0.9403}",0.0,0.505,0.495,0.9403
"['watch', 'one', 'largest', 'free', 'iftar', 'meals', 'abeokuta', 'ogun', 'state', '', 'said', 'generous', 'person', 'behind', 'initiative', 'abdulwasiu', 'showami', 'owner', 'forte', 'oil', 'throughout', 'ramadan', 'providing', 'food', 'thousands', 'muslims', 'abeokuta', 'every', 'day', 'may']",watch one largest free iftar meals abeokuta ogun state said generous person behind initiative abdulwasiu showami owner forte oil throughout ramadan providing food thousands muslims abeokuta every day may,positive,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.765}",0.0,0.804,0.196,0.765
"['watch', 'sowore', 'slams', 'northern', 'nigerian', 'governors', 'ignorant', 'idiotic', 'closing', 'schools', 'ramadan', 'fasting']",watch sowore slams northern nigerian governors ignorant idiotic closing schools ramadan fasting,negative,"{'neg': 0.363, 'neu': 0.637, 'pos': 0.0, 'compound': -0.6908}",0.363,0.637,0.0,-0.6908
"['watch', 'vice', 'president', 'sara', 'duterte', 'reminds', 'filipinos', 'reflect', 'values', 'sacrifice', 'obedience', 'muslim', 'community', 'begins', 'holy', 'month', 'ramadan', 'video', 'message', 'uploaded', 'monday', 'march', 'duterte', 'asked', 'muslim', 'filipinos', 'help', 'us', 'pray', 'peace']",watch vice president sara duterte reminds filipinos reflect values sacrifice obedience muslim community begins holy month ramadan video message uploaded monday march duterte asked muslim filipinos help us pray peace,positive,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.8807}",0.0,0.699,0.301,0.8807
"['way', 'im', 'sooo', 'sat', 'dr', 'omar', 'suleiman', 'series', 'ramadan', '']",way im sooo sat dr omar suleiman series ramadan,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"['welcome', 'holy', 'month', 'ramadan', 'may', 'allah', 'accept', 'acts', 'ibadah', 'forgive', 'shortcomings', 'happy', 'new', 'month']",welcome holy month ramadan may allah accept acts ibadah forgive shortcomings happy new month,positive,"{'neg': 0.0, 'neu': 0.467, 'pos': 0.533, 'compound': 0.886}",0.0,0.467,0.533,0.886
